run_id,task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,started_at,completed_at,minutes_floored,delta_task,minutes_derived,derivation
small_tasks_baseline_131,file_selection/find_readme,file_selection,SWAA,baseline,0,0.0,0.0647069487,1737426301467.0,1737426308762.0,0.12158333333333333,0.0,0.12158333333333333,swaa_exact
small_tasks_baseline_21,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737423888230.0,1737423889594.0,0.022733333333333335,0.0,0.022733333333333335,swaa_exact
small_tasks_baseline_230,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737422017874.0,1737422023404.0,0.09216666666666666,0.0,0.09216666666666666,swaa_exact
small_tasks_baseline_91,file_selection/find_readme,file_selection,SWAA,baseline,1,1.0,0.0647069487,1737419403280.0,1737419411045.0,0.12941666666666668,0.0,0.12941666666666668,swaa_exact
small_tasks_baseline_132,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737426309263.0,1737426315641.0,0.1063,0.0,0.1063,swaa_exact
small_tasks_baseline_22,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737423890096.0,1737423891752.0,0.0276,0.0,0.0276,swaa_exact
small_tasks_baseline_231,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737422023907.0,1737422026696.0,0.046483333333333335,0.0,0.046483333333333335,swaa_exact
small_tasks_baseline_92,file_selection/find_requirements_file,file_selection,SWAA,baseline,1,1.0,0.059336352200000005,1737419411548.0,1737419417006.0,0.09096666666666667,0.0,0.09096666666666667,swaa_exact
small_tasks_baseline_133,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737426316144.0,1737426318917.0,0.04621666666666667,0.0,0.04621666666666667,swaa_exact
small_tasks_baseline_23,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737423892253.0,1737423894792.0,0.04231666666666667,0.0,0.04231666666666667,swaa_exact
small_tasks_baseline_232,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737422027198.0,1737422029701.0,0.041716666666666666,0.0,0.041716666666666666,swaa_exact
small_tasks_baseline_93,file_selection/find_shell_script,file_selection,SWAA,baseline,1,1.0,0.0433995898,1737419417509.0,1737419420118.0,0.04348333333333333,0.0,0.04348333333333333,swaa_exact
small_tasks_baseline_134,file_selection/identify_binary_file,file_selection,SWAA,baseline,0,0.0,0.0807100659,1737426319420.0,1737426323934.0,0.07523333333333333,0.0,0.07523333333333333,swaa_exact
small_tasks_baseline_233,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737422030204.0,1737422036181.0,0.09961666666666667,0.0,0.09961666666666667,swaa_exact
small_tasks_baseline_24,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737423895293.0,1737423900293.0,0.08333333333333333,0.0,0.08333333333333333,swaa_exact
small_tasks_baseline_94,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737419420622.0,1737419424423.0,0.06335,0.0,0.06335,swaa_exact
small_tasks_baseline_135,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737426324436.0,1737426331174.0,0.1123,0.0,0.1123,swaa_exact
small_tasks_baseline_234,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737422036686.0,1737422040433.0,0.06245,0.0,0.06245,swaa_exact
small_tasks_baseline_25,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737423900796.0,1737423903552.0,0.04593333333333333,0.0,0.04593333333333333,swaa_exact
small_tasks_baseline_95,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737419424926.0,1737419428868.0,0.0657,0.0,0.0657,swaa_exact
small_tasks_baseline_136,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737426331677.0,1737426333963.0,0.0381,0.0,0.0381,swaa_exact
small_tasks_baseline_235,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737422040936.0,1737422043529.0,0.04321666666666667,0.0,0.04321666666666667,swaa_exact
small_tasks_baseline_26,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737423904055.0,1737423906546.0,0.04151666666666667,0.0,0.04151666666666667,swaa_exact
small_tasks_baseline_96,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737419429371.0,1737419432328.0,0.04928333333333333,0.0,0.04928333333333333,swaa_exact
small_tasks_baseline_137,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737426334467.0,1737426337720.0,0.05421666666666667,0.0,0.05421666666666667,swaa_exact
small_tasks_baseline_236,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737422044032.0,1737422046463.0,0.040516666666666666,0.0,0.040516666666666666,swaa_exact
small_tasks_baseline_27,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737423907049.0,1737423909259.0,0.036833333333333336,0.0,0.036833333333333336,swaa_exact
small_tasks_baseline_97,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737419432832.0,1737419435651.0,0.046983333333333335,0.0,0.046983333333333335,swaa_exact
small_tasks_baseline_138,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737426338224.0,1737426344226.0,0.10003333333333334,0.0,0.10003333333333334,swaa_exact
small_tasks_baseline_237,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737422046967.0,1737422051953.0,0.0831,0.0,0.0831,swaa_exact
small_tasks_baseline_28,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737423909760.0,1737423915285.0,0.09208333333333334,0.0,0.09208333333333334,swaa_exact
small_tasks_baseline_98,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737419184420.0,1737419190726.0,0.1051,0.0,0.1051,swaa_exact
small_tasks_baseline_139,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737426344730.0,1737426350000.0,0.08783333333333333,0.0,0.08783333333333333,swaa_exact
small_tasks_baseline_238,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737422052457.0,1737422056325.0,0.06446666666666667,0.0,0.06446666666666667,swaa_exact
small_tasks_baseline_29,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737423915786.0,1737423920713.0,0.08211666666666667,0.0,0.08211666666666667,swaa_exact
small_tasks_baseline_99,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737419442075.0,1737419447562.0,0.09145,0.0,0.09145,swaa_exact
small_tasks_baseline_100,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737419448066.0,1737419450928.0,0.0477,0.0,0.0477,swaa_exact
small_tasks_baseline_140,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737426350503.0,1737426356292.0,0.09648333333333334,0.0,0.09648333333333334,swaa_exact
small_tasks_baseline_239,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737422056828.0,1737422060677.0,0.06415,0.0,0.06415,swaa_exact
small_tasks_baseline_30,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737423921216.0,1737423925512.0,0.0716,0.0,0.0716,swaa_exact
389,gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,0.0,540000.0,9.0,0.4350375612852769,9.435037561285277,delta_corrected
390,gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,0.0,540000.0,9.0,0.4350375612852769,9.435037561285277,delta_imputed_failure
391,gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,0.0,1200000.0,20.0,0.4350375612852769,20.435037561285277,delta_corrected
392,gaia/0a3cd321,gaia,HCAST,baseline,1,1.0,18.037,0.0,1800000.0,30.0,0.4350375612852769,30.435037561285277,delta_corrected
393,gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,0.0,2580000.0,43.0,0.4350375612852769,43.43503756128528,delta_imputed_failure
394,gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,0.0,7020000.0,117.0,0.4350375612852769,117.43503756128527,delta_imputed_failure
395,gaia/0a3cd321,gaia,HCAST,baseline,0,0.0,18.037,0.0,7620000.0,127.0,0.4350375612852769,127.43503756128527,delta_imputed_failure
417,gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,0.0,0.0,0.0,,0.0,uncorrected_no_delta
418,gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,0.0,15060000.0,251.0,,251.0,uncorrected_no_delta
419,gsm_8k/sd_f_hinted_turbo_format,gsm_8k,HCAST,estimate,0,0.0,360.0,0.0,26100000.0,435.0,,435.0,uncorrected_no_delta
420,hack_container/default,hack_container,HCAST,baseline,1,1.0,208.776,0.0,12480000.0,208.0,0.7759999999999585,208.77599999999995,delta_corrected
428,hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,0.0,420000.0,7.0,0.6310486254318015,7.631048625431801,delta_corrected
429,hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,0.0,600000.0,10.0,0.6310486254318015,10.631048625431802,delta_corrected
430,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,0.0,300000.0,5.0,0.7243021322257016,5.724302132225701,delta_corrected
431,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,0,0.0,14.499,0.0,1260000.0,21.0,0.7243021322257016,21.724302132225702,delta_imputed_failure
432,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,0.0,2160000.0,36.0,0.7243021322257016,36.7243021322257,delta_corrected
433,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,420000.0,7.0,0.32445014086740726,7.324450140867407,delta_corrected
434,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,540000.0,9.0,0.32445014086740726,9.324450140867407,delta_corrected
435,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,900000.0,15.0,0.32445014086740726,15.324450140867407,delta_corrected
436,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,1080000.0,18.0,0.4409143982405658,18.440914398240565,delta_corrected
437,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,1740000.0,29.0,0.4409143982405658,29.440914398240565,delta_corrected
438,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,0,0.0,27.769,0.0,2160000.0,36.0,0.4409143982405658,36.440914398240565,delta_imputed_failure
439,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,2340000.0,39.0,0.4409143982405658,39.440914398240565,delta_corrected
440,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,0,0.0,49.354,0.0,1440000.0,24.0,0.6005201064382107,24.60052010643821,delta_imputed_failure
441,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,0.0,1800000.0,30.0,0.6005201064382107,30.60052010643821,delta_corrected
442,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,0.0,4740000.0,79.0,0.6005201064382107,79.60052010643821,delta_corrected
443,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,660000.0,11.0,0.3906894036946053,11.390689403694605,delta_corrected
444,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,900000.0,15.0,0.3906894036946053,15.390689403694605,delta_corrected
445,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,1080000.0,18.0,0.3906894036946053,18.390689403694605,delta_corrected
446,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.6900000000000001,1111.887,0.0,9300000.0,155.0,0.7402118527828262,155.74021185278283,delta_imputed_failure
447,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.795,1111.887,0.0,16920000.0,282.0,0.7402118527828262,282.7402118527828,delta_imputed_failure
448,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.5,1111.887,0.0,19320000.0,322.0,0.7402118527828262,322.7402118527828,delta_imputed_failure
449,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.84,1111.887,0.0,60720000.0,1012.0,0.7402118527828262,1012.7402118527829,delta_corrected
450,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.86,1111.887,0.0,73200000.0,1220.0,0.7402118527828262,1220.7402118527827,delta_corrected
451,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.793,391.386,0.0,10560000.0,176.0,0.3862905301356901,176.38629053013568,delta_imputed_failure
452,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.52,391.386,0.0,11220000.0,187.0,0.3862905301356901,187.38629053013568,delta_imputed_failure
453,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.875,391.386,0.0,21840000.0,364.0,0.3862905301356901,364.3862905301357,delta_corrected
454,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.8180000000000001,391.386,0.0,25200000.0,420.0,0.3862905301356901,420.3862905301357,delta_corrected
455,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.675,391.386,0.0,455820000.0,7597.0,0.3862905301356901,7597.386290530136,delta_imputed_failure
456,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,0.0,7020000.0,117.0,0.5250000000000477,117.52500000000005,delta_imputed_failure
457,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,0.0,18240000.0,304.0,0.5250000000000477,304.52500000000003,delta_imputed_failure
458,iclr_authors/poster,iclr_authors,HCAST,baseline,1,0.87,521.525,0.0,31260000.0,521.0,0.5250000000000477,521.5250000000001,delta_corrected
459,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.76,521.525,0.0,42060000.0,701.0,0.5250000000000477,701.5250000000001,delta_imputed_failure
460,image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,0.0,7560000.0,126.0,,126.0,uncorrected_no_delta
461,image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.6000000000000001,480.0,0.0,10200000.0,170.0,,170.0,uncorrected_no_delta
462,image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,0.0,25680000.0,428.0,,428.0,uncorrected_no_delta
463,image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.0,480.0,0.0,35940000.0,599.0,,599.0,uncorrected_no_delta
464,image_labeling/bouba_kiki_gradients,image_labeling,HCAST,estimate,0,0.04,480.0,0.0,58500000.0,975.0,,975.0,uncorrected_no_delta
465,image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,0.0,1920000.0,32.0,0.14244366469283387,32.142443664692834,delta_corrected
466,image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,0.0,14220000.0,237.0,0.14244366469283387,237.14244366469282,delta_corrected
467,image_labeling/layered_squares,image_labeling,HCAST,baseline,0,0.0,87.306,0.0,32400000.0,540.0,0.14244366469283387,540.1424436646928,delta_imputed_failure
468,image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,0.0,6780000.0,113.0,0.5470000000000207,113.54700000000003,delta_imputed_failure
469,image_labeling/spiral_angle,image_labeling,HCAST,baseline,1,1.0,146.547,0.0,8760000.0,146.0,0.5470000000000207,146.54700000000003,delta_corrected
470,image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,0.0,11520000.0,192.0,0.5470000000000207,192.54700000000003,delta_imputed_failure
479,interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,0.0,480000.0,8.0,0.4257306977138411,8.425730697713842,delta_corrected
480,interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,0.0,480000.0,8.0,0.4257306977138411,8.425730697713842,delta_corrected
481,interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,10.735,0.0,1020000.0,17.0,0.4257306977138411,17.425730697713842,delta_corrected
482,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,0.0,480000.0,8.0,0.44975621330603427,8.449756213306035,delta_corrected
483,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,0.0,960000.0,16.0,0.44975621330603427,16.449756213306035,delta_corrected
484,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,0.0,1080000.0,18.0,0.44975621330603427,18.449756213306035,delta_corrected
485,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,18.477,0.0,2700000.0,45.0,0.44975621330603427,45.44975621330603,delta_corrected
486,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,360000.0,6.0,0.7176804467741333,6.717680446774134,delta_corrected
487,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,960000.0,16.0,0.7176804467741333,16.717680446774132,delta_corrected
488,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,1080000.0,18.0,0.7176804467741333,18.717680446774132,delta_corrected
489,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,0.0,60000.0,1.0,0.30072825863992986,1.3007282586399298,delta_corrected
490,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,0.0,120000.0,2.0,0.30072825863992986,2.30072825863993,delta_corrected
491,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,0.0,300000.0,5.0,0.30072825863992986,5.30072825863993,delta_corrected
492,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,6.393,0.0,6300000.0,105.0,0.30072825863992986,105.30072825863994,delta_corrected
493,local_research/which_does_worse,local_research,HCAST,baseline,1,1.0,20.227,0.0,240000.0,4.0,0.08772915956310937,4.08772915956311,delta_corrected
494,local_research/which_does_worse,local_research,HCAST,baseline,0,0.0,20.227,0.0,4020000.0,67.0,0.08772915956310937,67.08772915956311,delta_imputed_failure
495,local_research/which_does_worse,local_research,HCAST,baseline,1,1.0,20.227,0.0,6000000.0,100.0,0.08772915956310937,100.08772915956311,delta_corrected
496,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,0.0,360000.0,6.0,0.21937878647362732,6.219378786473627,delta_corrected
497,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,0.0,720000.0,12.0,0.21937878647362732,12.219378786473627,delta_corrected
498,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,0.0,1380000.0,23.0,0.21937878647362732,23.219378786473627,delta_corrected
499,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,0.0,3000000.0,50.0,0.21937878647362732,50.21937878647363,delta_corrected
500,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,24.28,0.0,5700000.0,95.0,0.21937878647362732,95.21937878647363,delta_corrected
501,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,0.0,660000.0,11.0,0.2831408752500388,11.283140875250039,delta_corrected
502,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,0.0,1320000.0,22.0,0.2831408752500388,22.283140875250037,delta_corrected
503,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,0.0,1800000.0,30.0,0.2831408752500388,30.283140875250037,delta_corrected
504,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,23.678,0.0,2460000.0,41.0,0.2831408752500388,41.28314087525004,delta_corrected
505,local_research_tex/more_bias,local_research_tex,HCAST,baseline,1,1.0,35.345,0.0,420000.0,7.0,0.5463403327951251,7.5463403327951255,delta_corrected
506,local_research_tex/more_bias,local_research_tex,HCAST,baseline,1,1.0,35.345,0.0,9900000.0,165.0,0.5463403327951251,165.54634033279513,delta_corrected
570,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,0.0,840000.0,14.0,0.3919999999999992,14.392,delta_imputed_failure
571,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,0.0,1560000.0,26.0,0.3919999999999992,26.392,delta_imputed_failure
572,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,0.0,1800000.0,30.0,0.3919999999999992,30.392,delta_imputed_failure
573,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,1,1.0,31.392,0.0,1860000.0,31.0,0.3919999999999992,31.392,delta_corrected
574,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,0.0,3360000.0,56.0,0.3919999999999992,56.391999999999996,delta_imputed_failure
575,make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,0.0,4740000.0,79.0,0.3919999999999992,79.392,delta_imputed_failure
576,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,180000.0,3.0,0.8656285084277113,3.8656285084277116,delta_corrected
577,make_web_server/hello,make_web_server,HCAST,baseline,0,0.0,14.737,0.0,420000.0,7.0,0.8656285084277113,7.8656285084277116,delta_imputed_failure
578,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,1260000.0,21.0,0.8656285084277113,21.86562850842771,delta_corrected
579,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,2220000.0,37.0,0.8656285084277113,37.86562850842771,delta_corrected
586,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8912903791000001,52.14,0.0,360000.0,6.0,0.13999999999999718,6.139999999999997,delta_imputed_failure
587,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8036684386,52.14,0.0,2280000.0,38.0,0.13999999999999718,38.14,delta_imputed_failure
588,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.7160464980000001,52.14,0.0,2280000.0,38.0,0.13999999999999718,38.14,delta_imputed_failure
589,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,1,1.0,52.14,0.0,3120000.0,52.0,0.13999999999999718,52.14,delta_corrected
590,munge_data/chess,munge_data,HCAST,baseline,0,0.0,47.284,0.0,1080000.0,18.0,0.37511520612771,18.37511520612771,delta_imputed_failure
591,munge_data/chess,munge_data,HCAST,baseline,1,1.0,47.284,0.0,2400000.0,40.0,0.37511520612771,40.37511520612771,delta_corrected
592,munge_data/chess,munge_data,HCAST,baseline,1,1.0,47.284,0.0,3300000.0,55.0,0.37511520612771,55.37511520612771,delta_corrected
593,munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,0.0,2220000.0,37.0,0.6837214286749467,37.68372142867495,delta_corrected
594,munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,0.0,2400000.0,40.0,0.6837214286749467,40.68372142867495,delta_corrected
595,munge_data/easy,munge_data,HCAST,baseline,0,0.0,39.155,0.0,2520000.0,42.0,0.6837214286749467,42.68372142867495,delta_imputed_failure
596,munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,0.0,6060000.0,101.0,0.18637777565688893,101.1863777756569,delta_corrected
597,munge_data/trajectories,munge_data,HCAST,baseline,0,0.0,129.285,0.0,9900000.0,165.0,0.18637777565688893,165.1863777756569,delta_imputed_failure
598,munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,0.0,9900000.0,165.0,0.18637777565688893,165.1863777756569,delta_corrected
599,munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,0.0,180000.0,3.0,0.723776200573995,3.723776200573995,delta_corrected
600,munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,0.0,1020000.0,17.0,0.723776200573995,17.723776200573994,delta_corrected
607,number_list_steganography/level1,number_list_steganography,HCAST,baseline,0,0.4757761368,243.0,0.0,3420000.0,57.0,0.0,57.0,delta_imputed_failure
608,number_list_steganography/level1,number_list_steganography,HCAST,baseline,0,0.0,243.0,0.0,8160000.0,136.0,0.0,136.0,delta_imputed_failure
609,number_list_steganography/level1,number_list_steganography,HCAST,baseline,1,0.9996249082,243.0,0.0,14580000.0,243.0,0.0,243.0,delta_corrected
610,number_list_steganography/level2,number_list_steganography,HCAST,baseline,1,0.64,163.515,0.0,5520000.0,92.0,0.8770081312341655,92.87700813123416,delta_corrected
611,number_list_steganography/level2,number_list_steganography,HCAST,baseline,1,0.589,163.515,0.0,17220000.0,287.0,0.8770081312341655,287.87700813123416,delta_corrected
612,number_list_steganography/level2,number_list_steganography,HCAST,baseline,0,0.0,163.515,0.0,21540000.0,359.0,0.8770081312341655,359.87700813123416,delta_imputed_failure
613,number_list_steganography/level2,number_list_steganography,HCAST,baseline,0,0.0,163.515,0.0,31140000.0,519.0,0.8770081312341655,519.8770081312342,delta_imputed_failure
614,number_list_steganography/level3,number_list_steganography,HCAST,baseline,1,0.9799931695,184.604,0.0,11040000.0,184.0,0.6040000000000612,184.60400000000007,delta_corrected
615,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,0.0,240000.0,4.0,0.15747966648014414,4.157479666480144,delta_corrected
616,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,0.0,360000.0,6.0,0.15747966648014414,6.157479666480144,delta_corrected
617,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,0.0,480000.0,8.0,0.15747966648014414,8.157479666480144,delta_corrected
618,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,0.0,1620000.0,27.0,0.15747966648014414,27.157479666480143,delta_corrected
623,password_check/1,password_check,HCAST,baseline,1,1.0,0.9540000000000001,0.0,0.0,0.0,0.9540000000000001,0.9540000000000001,delta_corrected
624,password_check/2,password_check,HCAST,baseline,1,1.0,2.102,0.0,120000.0,2.0,0.10199999999999977,2.102,delta_corrected
625,password_check/2,password_check,HCAST,baseline,0,0.0,2.102,0.0,3360000.0,56.0,0.10199999999999977,56.102,delta_imputed_failure
626,password_check/3,password_check,HCAST,baseline,1,1.0,6.517,0.0,360000.0,6.0,0.5170000000000412,6.517000000000041,delta_corrected
627,password_check/4,password_check,HCAST,baseline,1,1.0,8.152,0.0,480000.0,8.0,0.15199999999999783,8.151999999999997,delta_corrected
628,password_check/5,password_check,HCAST,baseline,1,1.0,20.924,0.0,1200000.0,20.0,0.9240000000000029,20.924000000000003,delta_corrected
629,password_check/7,password_check,HCAST,baseline,1,1.0,32.44,0.0,1920000.0,32.0,0.4399999999999972,32.44,delta_corrected
630,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,0.0,60000.0,1.0,0.45409172368526085,1.4540917236852609,delta_corrected
631,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,0.0,300000.0,5.0,0.45409172368526085,5.454091723685261,delta_corrected
632,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,0.0,2760000.0,46.0,0.45409172368526085,46.45409172368526,delta_corrected
